,full_name,html_url,labels
98,chiwooi/go-swarm,https://github.com/chiwooi/go-swarm,"{'OpenAI': ['examples/weather_agent/agents.go', 'repl/repl.go', 'examples/weather_agent/evals_test.go', 'swarm_test.go', 'examples/basic/function_calling.go', 'examples/basic/agent_handoff.go', 'examples/basic/simple_loop_no_helpers.go', 'types.go', 'examples/triage_agent/evals_util.go', 'types/types.go', 'examples/basic/context_variables.go', 'option/agentoption.go', 'examples/triage_agent/evals_test.go', 'examples/basic/bare_minimum.go']}"
99,AstraBert/german-snippets,https://github.com/AstraBert/german-snippets,{'OpenAI': ['german-snippets-qdrant/embedding/embedding.go']}
100,BruceCatYu/go-one-api,https://github.com/BruceCatYu/go-one-api,"{'OpenAI': ['pkg/providers/ali.go', 'pkg/providers/openai.go', 'pkg/providers/gemini_compatibility.go', 'pkg/server/embeddings.go', 'pkg/providers/client.go'], 'Google': ['pkg/providers/gemini_compatibility.go']}"
101,oreoluwa-bs/the-gains-father,https://github.com/oreoluwa-bs/the-gains-father,"{'OpenAI': ['agent/agent.go', 'main.go', 'agent/tools.go']}"
102,kpechenenko/gocalcualtor,https://github.com/kpechenenko/gocalcualtor,"{'OpenAI': ['aicalculator.go', 'aicalculator_test.go']}"
103,hifromkevin/Magic-Mirror-on-the-Wall-v2,https://github.com/hifromkevin/Magic-Mirror-on-the-Wall-v2,{'OpenAI': ['backend/routes/ai_route.go']}
104,Tangerg/lynx,https://github.com/Tangerg/lynx,"{'OpenAI': ['ai/model/embedding/client_test.go', 'ai/providers/models/openai/image_model_test.go', 'ai/providers/models/openai/embedding_model.go', 'ai/providers/models/openai/embedding_model_test.go', 'ai/providers/models/openai/api.go', 'ai/providers/models/openai/api_test.go', 'ai/model/image/client_test.go', 'ai/providers/models/openai/image_model.go']}"
105,xdefrag/panarchybot,https://github.com/xdefrag/panarchybot,"{'OpenAI': ['cmd/panarchybot/main.go', 'chatgpt/chatgpt.go']}"
106,Jonandereg/acai-challenge-jonander,https://github.com/Jonandereg/acai-challenge-jonander,"{'OpenAI': ['internal/tools/weather.go', 'internal/tools/stock.go', 'internal/tools/today.go', 'internal/tools/calendar.go', 'internal/chat/assistant/assistant.go', 'internal/tools/registry.go']}"
107,bl1nk/telegram-voice-to-text,https://github.com/bl1nk/telegram-voice-to-text,{'OpenAI': ['internal/transcriber/transcriber.go']}
108,rhettg/agent,https://github.com/rhettg/agent,"{'OpenAI': ['provider/openaichat/session/session.go', 'provider/openairesponses/mapper.go', 'provider/openaichat/usage.go', 'provider/openaichat/retry.go', 'provider/openairesponses/session/session_test.go', 'provider/openaichat/logger.go', 'provider/openairesponses/session/session.go', 'provider/openairesponses/types.go', 'provider/openairesponses/logger.go']}"
109,Napolitain/gocreator,https://github.com/Napolitain/gocreator,"{'OpenAI': ['internal/adapters/openai.go', 'internal/services/translation.go', 'internal/interfaces/interfaces.go', 'internal/mocks/openai.go', 'internal/cli/create.go']}"
110,eduardo-gualberto/go,https://github.com/eduardo-gualberto/go,{'OpenAI': ['internal/application/gateways/interfaceimpls/chatcompletionllms/openaillm.go']}
111,r3b0rn-acc/AliceSkills,https://github.com/r3b0rn-acc/AliceSkills,"{'OpenAI': ['pkg/openai/helpers.go', 'pkg/openai/types.go', 'pkg/openai/client.go']}"
112,sea-monkeys/robby,https://github.com/sea-monkeys/robby,"{'OpenAI': ['recipes/01-simple-chat-agent/main.go', 'recipes/02-simple-chat-stream-agent/main.go', 'chat_test.go', 'recipes/03-handle-conversational-memory/main.go', 'simple_tools_test.go', 'completion.tools.go', 'tools.helpers.go', 'tools.go', 'recipes/07-use-my-mcp-server/main.go', 'options.rag.memory.go', 'tools.mcp.go', 'recipes/06-mcp-tool-calls/main.go', 'recipes/05-tool-calls/main.go', 'tool_call_json_test.go', 'robby.go', 'recipes/08-rag-memory/main.go', 'agent_mcp_test.go', 'recipes/04-json-output/main.go', 'options.go']}"
113,bekha-io/reminderio,https://github.com/bekha-io/reminderio,{'OpenAI': ['gpt.go']}
114,Demonyker/personal-assistant-ai-helper,https://github.com/Demonyker/personal-assistant-ai-helper,{'OpenAI': ['internal/repo/ai/ai_gpt.go']}
115,tenntenn/hosei24,https://github.com/tenntenn/hosei24,"{'OpenAI': ['solution/section07/step02/main.go', 'solution/section07/step03/aichat/aichat.go', 'skeleton/section07/step03/aichat/aichat.go', 'solution/section07/step05/aichat/aichat.go', 'solution/section07/step04/aichat/aichat.go', 'skeleton/section07/step02/main.go', 'skeleton/section07/step04/aichat/aichat.go', 'skeleton/section07/step05/aichat/aichat.go']}"
116,jnb666/gpt-go,https://github.com/jnb666/gpt-go,"{'OpenAI': ['cmd/tools/tools.go', 'cmd/chat/chat.go', 'cmd/hello/hello.go', 'api/tools/python/python.go']}"
117,Azure/azure-sdk-for-go,https://github.com/Azure/azure-sdk-for-go,"{'OpenAI': ['sdk/ai/azopenai/example_chat_completions_vision_test.go', 'sdk/ai/azopenai/client_embeddings_test.go', 'sdk/ai/azopenai/example_azure_auth_methods_test.go', 'sdk/ai/azopenai/client_chat_completions_extensions_test.go', 'sdk/ai/azopenai/example_createimage_test.go', 'sdk/ai/azopenai/custom_client_image_test.go', 'sdk/ai/azopenai/helpers_requests.go', 'sdk/ai/azopenai/example_embeddings_test.go', 'sdk/ai/azopenai/client_rai_test.go', 'sdk/ai/azopenai/helpers_responses.go', 'sdk/ai/azopenai/example_legacy_completions_test.go', 'sdk/ai/azopenai/client_completions_test.go', 'sdk/ai/azopenai/custom_errors.go', 'sdk/ai/azopenai/example_common_test.go']}"
118,NextMind-AI/chatbot-go,https://github.com/NextMind-AI/chatbot-go,"{'OpenAI': ['openai/types.go', 'openai/helpers.go', 'openai/client.go', 'openai/tools.go', 'openai/chat.go']}"
119,shaharia-lab/goai,https://github.com/shaharia-lab/goai,"{'OpenAI': ['_examples/simple_chat.go', 'llm_provider_openai_client.go', '_examples/simple_chat_with_streaming.go'], 'Anthropic': ['llm_provider_anthropic_client.go', '_examples/simple_chat_with_streaming_tools.go']}"
120,miabrahams/training_toolbox,https://github.com/miabrahams/training_toolbox,"{'OpenAI': ['golang/cmd/duckdb/llm.go', 'golang/cmd/duckdb/llm_test.go']}"
121,SOMTHING-ITPL/ITPL-server,https://github.com/SOMTHING-ITPL/ITPL-server,{'OpenAI': ['internal/api/gpt_model.go']}
122,algrt-hm/gollm,https://github.com/algrt-hm/gollm,"{'OpenAI': ['cerebras.go', 'default_models.go']}"
123,ikotun-dev/debugme,https://github.com/ikotun-dev/debugme,"{'OpenAI': ['internals(old)/handlers/openai.go', 'internals/handlers/openai.go']}"
124,sdkim96/dashboard,https://github.com/sdkim96/dashboard,"{'OpenAI': ['goagents/utils/embedding_test.go', 'goagents/utils/providers/openai.go', 'goagents/utils/embedding.go']}"
125,netcloud/azure-sdk-for-go,https://github.com/netcloud/azure-sdk-for-go,"{'OpenAI': ['sdk/ai/azopenaiextensions/client_embeddings_test.go', 'sdk/ai/azopenai/example_chat_completions_vision_test.go', 'sdk/ai/azopenai/example_embeddings_test.go', 'sdk/ai/azopenai/example_legacy_completions_test.go', 'sdk/ai/azopenai/custom_errors.go', 'sdk/ai/azopenaiextensions/custom_client_image_test.go', 'sdk/ai/azopenaiextensions/client_rai_test.go', 'sdk/ai/azopenai/client_embeddings_test.go', 'sdk/ai/azopenai/client_rai_test.go', 'sdk/ai/azopenai/helpers_responses.go', 'sdk/ai/azopenai/client_completions_test.go', 'sdk/ai/azopenai/client_chat_completions_extensions_test.go', 'sdk/ai/azopenai/custom_client_image_test.go', 'sdk/ai/azopenaiextensions/client_completions_test.go', 'sdk/ai/azopenaiextensions/helpers_responses.go', 'sdk/ai/azopenai/example_common_test.go', 'sdk/ai/azopenai/example_azure_auth_methods_test.go', 'sdk/ai/azopenaiextensions/client_chat_completions_extensions_test.go', 'sdk/ai/azopenai/example_createimage_test.go', 'sdk/ai/azopenaiextensions/helpers_requests.go', 'sdk/ai/azopenai/helpers_requests.go', 'sdk/ai/azopenaiextensions/custom_errors.go']}"
126,Argandov/termbot,https://github.com/Argandov/termbot,{'OpenAI': ['llm/openai.go']}
127,PaperDebugger/paperdebugger,https://github.com/PaperDebugger/paperdebugger,"{'OpenAI': ['internal/services/toolkit/client/utils.go', 'internal/models/language_model.go', 'internal/services/toolkit/handler/toolcall.go', 'internal/services/toolkit/client/client.go', 'internal/services/toolkit/registry/registry.go', 'internal/services/toolkit/tools/greeting.go', 'internal/services/toolkit/client/get_conversation_title.go', 'internal/services/toolkit/tools/always_exception.go', 'internal/models/conversation.go', 'internal/services/toolkit/tools/xtramcp/tool.go']}"
128,sapo-foundation/sapopinguino,https://github.com/sapo-foundation/sapopinguino,"{'OpenAI': ['dev.go', 'internal/ai/openai.go', 'main.go']}"
129,zheyunwu/go-backend-template,https://github.com/zheyunwu/go-backend-template,"{'OpenAI': ['internal/infra/llm.go', 'internal/di/container.go']}"
130,eddieogola/go-ts-py,https://github.com/eddieogola/go-ts-py,{'OpenAI': ['go-ai/main.go']}
131,maragudk/gai-openai,https://github.com/maragudk/gai-openai,"{'OpenAI': ['client.go', 'embed.go']}"
132,ec-club/ctf-2025,https://github.com/ec-club/ctf-2025,"{'OpenAI': ['round-2/web/romance-scam/backend/tgbot/bot.go', 'round-2/web/anarchist-sanctuary/chatbot/tgbot/bot.go']}"
133,csotherden/openai-go-responses-examples,https://github.com/csotherden/openai-go-responses-examples,"{'OpenAI': ['responses-state-management/main.go', 'responses-file-search/main.go', 'responses/main.go', 'responses-input-file/main.go', 'responses-structured-output/main.go', 'responses-tool-calling/main.go']}"
134,JoyfulDevs/project-lumos,https://github.com/JoyfulDevs/project-lumos,"{'OpenAI': ['cmd/prototype/app/embedding/embedding.go', 'cmd/lumos/app/chain/generation.go', 'cmd/lumos/app/chain/openai.go', 'cmd/dense-retrieval/app/adapter/openai.go', 'cmd/prototype/app/chat/chat.go', 'cmd/prototype/app/hybrid/embedding.go', 'cmd/prototype/app/search/embedding.go']}"
135,zhenguoyu/go-http-service,https://github.com/zhenguoyu/go-http-service,{'OpenAI': ['internal/service/service.go']}
136,EsmaeelNabil/gscan,https://github.com/EsmaeelNabil/gscan,{'OpenAI': ['ai/openAi.go']}
137,gdygd/go_practice,https://github.com/gdygd/go_practice,{'OpenAI': ['openai/gpt_test/main.go']}
138,leantopsail/termbot,https://github.com/leantopsail/termbot,{'OpenAI': ['llm/openai.go']}
139,yfzhou0904/tdd-with-llm-go,https://github.com/yfzhou0904/tdd-with-llm-go,"{'OpenAI': ['llm/openai.go'], 'Anthropic': ['llm/anthropic.go']}"
140,kcaldas/genie,https://github.com/kcaldas/genie,"{'OpenAI': ['pkg/llm/openai/functions.go'], 'Google': ['pkg/llm/genai/helpers.go'], 'Anthropic': ['pkg/llm/anthropic/functions.go']}"
141,rst0git/SwapServeLLM,https://github.com/rst0git/SwapServeLLM,"{'OpenAI': ['internal/router.go', 'pkg/common/types.go', 'internal/init.go']}"
142,primijenjena-informatika/baltazar-server,https://github.com/primijenjena-informatika/baltazar-server,"{'OpenAI': ['controllers/messages_controller.go', 'llm/llm.go']}"
143,TheUnderScorer/letigo-discord-bots,https://github.com/TheUnderScorer/letigo-discord-bots,"{'OpenAI': ['wojciech-bot/openai/init.go', 'wojciech-bot/chat/forget_component_handler.go', 'wojciech-bot/openai/memory.go', 'src/main.go', 'lib/llm/adapter_openai.go', 'wojciech-bot/main.go']}"
144,BTreeMap/PromptPipe,https://github.com/BTreeMap/PromptPipe,"{'OpenAI': ['internal/flow/conversation_flow_tool_test.go', 'internal/flow/coordinator_interface.go', 'internal/genai/thinking_test.go', 'internal/genai/genai_test.go', 'internal/genai/debug_test.go']}"
145,misshanya/tg-ollama,https://github.com/misshanya/tg-ollama,"{'OpenAI': ['internal/services/ollama.go', 'cmd/main.go']}"
146,philwelz/aksgpt,https://github.com/philwelz/aksgpt,"{'OpenAI': ['pkg/ai/azure.go', 'pkg/ai/defaultChatParams.go', 'pkg/ai/openai.go', 'pkg/ai/github.go']}"
147,wsosna/go-openai-exercises,https://github.com/wsosna/go-openai-exercises,"{'OpenAI': ['image-generation/img-generator.go', 'metadata/metadata-generator.go', 'sound-analysis/transcription.go', 'sound-analysis/answer.go', 'my-ai/client.go', 'vector/run.go']}"
148,YangTaeyoung/hugo-ai-translator,https://github.com/YangTaeyoung/hugo-ai-translator,"{'OpenAI': ['translator/translator_integration_test.go', 'llm/open_ai_client.go', 'config/config_test.go', 'translator/translator.go', 'environment/environment.go']}"
149,qiangli/ai,https://github.com/qiangli/ai,"{'OpenAI': ['swarm/llm/openai/video.go', 'swarm/llm/openai/image.go', 'swarm/llm/openai/audio.go', 'swarm/middleware/dummy.go', 'swarm/middleware/middleware.go', 'internal/agent/audio.go', 'internal/agent/tts.go', 'swarm/llm/openai/tts.go']}"
150,ownerofglory/raspi-agent,https://github.com/ownerofglory/raspi-agent,"{'OpenAI': ['internal/openaiapi/voice.go', 'internal/openaiapi/transcribe.go', 'cmd/raspi-agent-onboard-local/main.go', 'internal/openaiapi/completion.go']}"
151,gphorvath/go-learn,https://github.com/gphorvath/go-learn,"{'OpenAI': ['src/chat-bot/client/openai.go'], 'Anthropic': ['src/chat-bot/client/anthropic.go']}"
152,ashishb/wp2hugo,https://github.com/ashishb/wp2hugo,"{'OpenAI': ['src/wp2hugo/internal/hugomanager/descriptionsuggest/description_suggestion.go', 'src/wp2hugo/internal/hugomanager/llmhelper/openai_helper.go']}"
153,Compose-and-Dragons/dungeon.v1,https://github.com/Compose-and-Dragons/dungeon.v1,"{'OpenAI': ['deck/200-RAISE-A-SLM/003-use-rag-with-the-first-npc/demos/elara/main.go', 'dungeon-crawler-mcp-server/data/response.schema.go', 'dungeon-master/agents/guard.agent.go', 'deck/400-FUNCTION-CALLING/demos/1.tools/main.go', 'dungeon-master/agents/healer.agent.go', 'dungeon-end-of-level-boss/agents/boss.agent.go', 'deck/200-RAISE-A-SLM/000-small-models-are-dumb/backup/demos/2-what-is-your-name/main.go', 'deck/500-MODEL-CONTEXT-PROTOCOL/demos/3.llm-uses-mcp-tools/main.go', 'deck/200-RAISE-A-SLM/001-context-this-is-the-way/demos/3-more-context-personality-and-background/main.go', 'deck/200-RAISE-A-SLM/000-small-models-are-dumb/backup/demos/1-what-is-your-name/main.go', 'deck/300-DOCKERIZE-GENAI-APP/demos/2-advanced-model-configuration/main.go', 'deck/500-MODEL-CONTEXT-PROTOCOL/demos/2.use-mcp-server/main.go', 'deck/200-RAISE-A-SLM/000-small-models-are-dumb/backup/demos/3-tell-me-something-about-you/main.go', 'deck/200-RAISE-A-SLM/003-use-rag-with-the-first-npc/demos/elara/agents/sorcerer.agent.go', 'deck/200-RAISE-A-SLM/001-context-this-is-the-way/demos/1-memory/main.go', 'deck/200-RAISE-A-SLM/001-context-this-is-the-way/demos/2-more-context-instructions/main.go', 'deck/200-RAISE-A-SLM/002-first-let-s-talk-about-rag/backup/demos/2-embeddings-distances/main.go', 'deck/300-DOCKERIZE-GENAI-APP/demos/1-model-url-and-name-environments/main.go', 'deck/200-RAISE-A-SLM/002-first-let-s-talk-about-rag/demos/1-embeddings-distances/main.go', 'dungeon-master/agents/merchant.agent.go', 'deck/200-RAISE-A-SLM/002-first-let-s-talk-about-rag/backup/demos/1-embeddings-distances/main.go', 'deck/100-DMR/103-stream-completion-go/demos/main.go', 'deck/100-DMR/101-simple-completion-go/demos/main.go', 'dungeon-end-of-level-boss/main.go', 'deck/300-DOCKERIZE-GENAI-APP/demos/0-simple-model-config/agents/sorcerer.agent.go', 'deck/200-RAISE-A-SLM/000-small-models-are-dumb/demo/main.go', 'deck/600-DOCKER-MCP-GATEWAY/demos/zephyr/agents/sorcerer.agent.go', 'deck/300-DOCKERIZE-GENAI-APP/demos/1-model-url-and-name-environments/agents/sorcerer.agent.go', 'dungeon-master/agents/sorcerer.agent.go', 'deck/300-DOCKERIZE-GENAI-APP/demos/0-simple-model-config/main.go', 'deck/200-RAISE-A-SLM/001-context-this-is-the-way/demos/0-bot-draft/main.go', 'deck/300-DOCKERIZE-GENAI-APP/demos/2-advanced-model-configuration/agents/sorcerer.agent.go']}"
154,carsonkrueger/NeuralDial,https://github.com/carsonkrueger/NeuralDial,"{'OpenAI': ['context/service.go', 'context/serviceManager.go', 'cmd/web.go', 'services/llm.go']}"
155,sehwan505/codev42,https://github.com/sehwan505/codev42,"{'OpenAI': ['services/agent/service/embedding.go', 'services/agent/service/client.go', 'services/agent/service/worker.go', 'services/agent/service/master.go']}"
156,gosuda/ako,https://github.com/gosuda/ako,"{'OpenAI': ['generator/ai/client_openai.go'], 'Google': ['generator/ai/client_gemini.go', 'generator/ai/llm_config.go'], 'Anthropic': ['generator/ai/client_anthropic.go']}"
157,moecods/quiz,https://github.com/moecods/quiz,"{'OpenAI': ['ai/ai_client.go', 'quiz/ai_handler.go']}"
158,jetpham/RAG-Courses,https://github.com/jetpham/RAG-Courses,"{'OpenAI': ['structured_prompt.go', 'openai.go']}"
159,colbylwilliams/copilot-extensions,https://github.com/colbylwilliams/copilot-extensions,"{'OpenAI': ['pkg/openai/openai.go', 'cmd/http/main.go', 'pkg/agent/agentplateng/agent.go']}"
160,DatCaptainHorse/NeighBot,https://github.com/DatCaptainHorse/NeighBot,"{'OpenAI': ['llm/llm.go', 'llm/message.go']}"
161,samzong/training-sample-code,https://github.com/samzong/training-sample-code,{'OpenAI': ['inference/vllm/golang/openai-sdk-test.go']}
162,ArthurWerle/analytics,https://github.com/ArthurWerle/analytics,{'OpenAI': ['external/openai.go']}
163,cs272-f24/lab07-jetpham,https://github.com/cs272-f24/lab07-jetpham,"{'OpenAI': ['tool_calling_agent.go', 'structured_prompt.go', 'openai.go']}"
164,langwatch/langwatch,https://github.com/langwatch/langwatch,"{'OpenAI': ['sdk-go/examples/custom-input-output/main.go', 'langwatch/src/features/onboarding/regions/observability/codegen/snippets/go/anthropic.snippet.go', 'sdk-go/examples/simple/main.go', 'sdk-go/instrumentation/openai/middleware.go', 'sdk-go/examples/threads/main.go', 'langwatch/src/features/onboarding/regions/observability/codegen/snippets/go/gemini.snippet.go', 'langwatch/src/features/onboarding/regions/observability/codegen/snippets/go/openai.snippet.go', 'langwatch/src/features/onboarding/regions/observability/codegen/snippets/go/grok.snippet.go', 'sdk-go/examples/responses/main.go', 'langwatch/src/features/onboarding/regions/observability/codegen/snippets/go/ollama.snippet.go', 'sdk-go/examples/streaming/main.go', 'langwatch/src/features/onboarding/regions/observability/codegen/snippets/go/mistral.snippet.go', 'langwatch/src/features/onboarding/regions/observability/codegen/snippets/go/azure.snippet.go']}"
