,full_name,html_url,labels
476,GoogleCloudPlatform/java-docs-samples,https://github.com/GoogleCloudPlatform/java-docs-samples,"{'Google': ['genai/snippets/src/main/java/genai/textgeneration/TextGenerationWithGcsAudio.java', 'genai/snippets/src/main/java/genai/counttokens/CountTokensWithText.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationWithMultiLocalImage.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationWithMultiImage.java', 'genai/snippets/src/main/java/genai/thinking/ThinkingBudgetWithTxt.java', 'genai/snippets/src/main/java/genai/imagegeneration/ImageGenMmFlashLocaleAwareWithText.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationWithVideo.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationConfigWithText.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationWithTextAndImage.java', 'genai/snippets/src/main/java/genai/contentcache/ContentCacheUpdate.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationWithTextStream.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationTranscriptWithGcsAudio.java', 'genai/snippets/src/main/java/genai/imagegeneration/ImageGenCannyCtrlTypeWithTextAndImage.java', 'genai/snippets/src/main/java/genai/imagegeneration/ImageGenMmFlashMultipleImagesWithText.java', 'genai/snippets/src/main/java/genai/contentcache/ContentCacheDelete.java', 'genai/snippets/src/main/java/genai/thinking/ThinkingWithTxt.java', 'genai/snippets/src/main/java/genai/counttokens/CountTokensWithTextAndVideo.java', 'genai/snippets/src/main/java/genai/tuning/TuningJobGet.java', 'genai/snippets/src/main/java/genai/counttokens/CountTokensResponseWithText.java', 'genai/snippets/src/main/java/genai/imagegeneration/ImageGenScribbleCtrlTypeWithTextAndImage.java', 'genai/snippets/src/main/java/genai/imagegeneration/ImageGenMmFlashTextAndImageWithText.java', 'genai/snippets/src/main/java/genai/tools/ToolsGoogleSearchWithText.java', 'genai/snippets/src/main/java/genai/imagegeneration/ImageGenStyleReferenceWithTextAndImage.java', 'genai/snippets/src/main/java/genai/imagegeneration/ImageGenSubjectReferenceWithTextAndImage.java', 'genai/snippets/src/main/java/genai/batchprediction/BatchPredictionEmbeddingsWithGcs.java', 'genai/snippets/src/main/java/genai/tools/ToolsVaisWithText.java', 'genai/snippets/src/main/java/genai/imagegeneration/ImageGenMmFlashEditImageWithTextAndImage.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationWithPdf.java', 'genai/snippets/src/main/java/genai/imagegeneration/ImageGenVirtualTryOnWithTextAndImage.java', 'genai/snippets/src/main/java/genai/batchprediction/BatchPredictionWithGcs.java', 'genai/snippets/src/main/java/genai/tools/ToolsCodeExecWithText.java', 'genai/snippets/src/main/java/genai/tools/ToolsCodeExecWithTextLocalImage.java', 'genai/snippets/src/main/java/genai/counttokens/CountTokensComputeWithText.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationWithText.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationWithMuteVideo.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationWithYoutubeVideo.java', 'genai/snippets/src/main/java/genai/contentcache/ContentCacheCreateWithTextGcsPdf.java', 'genai/snippets/src/main/java/genai/imagegeneration/ImageGenMmFlashWithText.java', 'genai/snippets/src/main/java/genai/imagegeneration/ImageGenWithText.java', 'genai/snippets/src/main/java/genai/tuning/TuningTextGenWithTxt.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationChatWithText.java', 'genai/snippets/src/main/java/genai/contentcache/ContentCacheList.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationChatStreamWithText.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationWithSystemInstruction.java', 'genai/snippets/src/main/java/genai/contentcache/ContentCacheUseWithText.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationAsyncWithText.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationWithLocalVideo.java', 'genai/snippets/src/main/java/genai/tuning/TuningJobList.java', 'genai/snippets/src/main/java/genai/controlledgeneration/ControlledGenerationWithEnumSchema.java', 'genai/snippets/src/main/java/genai/imagegeneration/ImageGenRawReferenceWithTextAndImage.java', 'genai/snippets/src/main/java/genai/textgeneration/TextGenerationCodeWithPdf.java']}"
477,felipeNamaral/BlackJack_JavaFX,https://github.com/felipeNamaral/BlackJack_JavaFX,{'Google': ['src/main/java/com/BlackJack/BlackJackFX/JogadorIA.java']}
478,shienka07/boot-sunflower,https://github.com/shienka07/boot-sunflower,{'Google': ['src/main/java/org/example/bootsunflower/service/GeminiService.java']}
479,pswaao88/AI-Challenge,https://github.com/pswaao88/AI-Challenge,{'Google': ['src/main/java/test.java']}
480,Choy050823/wanderverse_server,https://github.com/Choy050823/wanderverse_server,{'Google': ['src/main/java/com/backend/wanderverse_server/config/agent/AIConfig.java']}
481,Mrjwj34/BrilliantTavern,https://github.com/Mrjwj34/BrilliantTavern,{'Google': ['backend/brilliant-tavern/src/main/java/com/github/jwj/brilliantavern/config/GenAIConfig.java']}
482,RutulPatel007/AI_Email_Assistant,https://github.com/RutulPatel007/AI_Email_Assistant,{'Google': ['backend/src/main/java/com/email/writer/app/EmailGeneratorService.java']}
483,sparkmig/ai-fullstack,https://github.com/sparkmig/ai-fullstack,{'Google': ['ai-backend/ai-backend-infrastructure/src/main/java/ai/backend/infrastructure/gemini/services/GeminiEmbeddingService.java']}
484,TacioMoreira25/FreePlayZone,https://github.com/TacioMoreira25/FreePlayZone,{'Google': ['src/main/java/com/freeplayzone/FreePlayZone/infra/client/GeminiService.java']}
485,nghlong3004/moneybot,https://github.com/nghlong3004/moneybot,{'Google': ['src/main/java/com/nghlong3004/moneybot/service/ai/strategy/GeminiStrategy.java']}
486,mj2sdev/yorimichi,https://github.com/mj2sdev/yorimichi,"{'Google': ['src/main/java/com/jslhrd/yorimichi/config/GeminiHelper.java', 'src/main/java/com/jslhrd/yorimichi/config/GeminiConfig.java']}"
487,lehuuhau1231/TechJobs,https://github.com/lehuuhau1231/TechJobs,"{'Google': ['techjobs/src/main/java/com/lhh/techjobs/service/GeminiService.java', 'techjobs/src/main/java/com/lhh/techjobs/service/EmbeddingService.java']}"
488,TEAM-ROMROM/RomRom-BE,https://github.com/TEAM-ROMROM/RomRom-BE,{'Google': ['RomRom-Web/src/main/java/com/romrom/web/config/VertexAiClientConfig.java']}
489,theamaan/backend,https://github.com/theamaan/backend,{'Google': ['src/main/java/com/geoai/backend/service/GeminiInferenceService.java']}
490,gleb619/machinum-llm,https://github.com/gleb619/machinum-llm,"{'Google': ['app/src/main/java/machinum/processor/client/GeminiClientPool.java', 'app/src/main/java/machinum/config/GeminiConfig.java']}"
491,sondm204/divido_be,https://github.com/sondm204/divido_be,{'Google': ['src/main/java/com/devido/devido_be/service/AiService.java']}
492,baharlawter/practice-movie-description-Bahar-L,https://github.com/baharlawter/practice-movie-description-Bahar-L,{'Google': ['src/main/java/com/example/movie_management/service/MovieService.java']}
493,lenovo1002/Projects,https://github.com/lenovo1002/Projects,{'Google': ['Weather-App/Backend/src/main/java/WeatherWiseAI/Service/AI_Service.java']}
494,qus0in/boot-sunflower,https://github.com/qus0in/boot-sunflower,{'Google': ['src/main/java/org/example/bootsunflower/service/GeminiService.java']}
495,aibe-01-training/boot-sunflower2,https://github.com/aibe-01-training/boot-sunflower2,{'Google': ['src/main/java/org/example/bootsunflower/service/GeminiService.java']}
496,Gaurb/OurApp,https://github.com/Gaurb/OurApp,{'Google': ['server/src/main/java/com/gaurav/chat_app_backend/services/AiCoPilotService.java']}
497,songcw8/boot-sunflower,https://github.com/songcw8/boot-sunflower,{'Google': ['src/main/java/org/example/bootsunflower/service/GeminiService.java']}
498,CypherDurden/HealthyMinds,https://github.com/CypherDurden/HealthyMinds,{'Google': ['src/main/java/com/mindcare/service/GeminiService.java']}
499,dimitrijevic-dev/bora,https://github.com/dimitrijevic-dev/bora,{'Google': ['src/main/java/org/dimitrescu/service/AIRadioService.java']}
500,asadaravani/ravani-bot,https://github.com/asadaravani/ravani-bot,{'Google': ['src/main/java/com/ravani/ravanibot/service/impl/GeminiServiceImpl.java']}
501,davidbrrr/gemini-integration,https://github.com/davidbrrr/gemini-integration,{'Google': ['cms/src/main/java/com/bloomreach/brx/ai/service/GeminiChatModel.java']}
502,fontysXinnovactions/incident-backend,https://github.com/fontysXinnovactions/incident-backend,{'Google': ['src/main/java/com/innovactions/incident/adapter/outbound/GeminiIncidentClassifier.java']}
503,nghlong3004/penny,https://github.com/nghlong3004/penny,{'Google': ['src/main/java/io/nghlong3004/penny/service/impl/GeminiTransactionParser.java']}
504,sparta-20/Delivery-Ordering-System,https://github.com/sparta-20/Delivery-Ordering-System,"{'Google': ['src/main/java/com/delivery/domain/ai/client/GeminiAiClient.java', 'src/main/java/com/delivery/domain/ai/config/GeminiConfig.java']}"
505,IbrahimQandeel01/product-management-project-back-end,https://github.com/IbrahimQandeel01/product-management-project-back-end,"{'Google': ['src/main/java/com/hackathon/product_management_project/service/GenerateTextFromTextInput.java', 'src/main/java/com/hackathon/product_management_project/service/ProductService.java']}"
506,Neo2854/daxos-be,https://github.com/Neo2854/daxos-be,{'Google': ['src/main/java/com/sekai/daxos/llm/agents/RemainderAgent.java']}
507,mrxid/quizy_app_java,https://github.com/mrxid/quizy_app_java,{'Google': ['src/main/java/com/idarma/GeminiApi.java']}
508,hirayui1/hacknplay-can-it-swim-on-land,https://github.com/hirayui1/hacknplay-can-it-swim-on-land,{'Google': ['backend/src/main/java/com/company/project/services/AiTrashService.java']}
509,wizardleeen/kiwi-console,https://github.com/wizardleeen/kiwi-console,"{'Google': ['server/src/main/java/org/kiwi/console/generate/GeminiModel.java', 'server/src/main/java/org/kiwi/console/generate/GeminiDemo.java']}"
510,orionrich1/codemoa,https://github.com/orionrich1/codemoa,{'Google': ['src/main/java/com/codemoa/project/domain/problem/service/AiSupportService.java']}
511,ddobrin/ai-native,https://github.com/ddobrin/ai-native,{'Google': ['src/main/java/com/example/ainative/controller/GenerateController.java']}
512,dholmes5247/Unit2Project-D-Holmes,https://github.com/dholmes5247/Unit2Project-D-Holmes,{'Google': ['backend/src/main/java/com/example/Unit_2_Project/service/GeminiService.java']}
513,ibnudarma/quizy_app_java,https://github.com/ibnudarma/quizy_app_java,{'Google': ['src/main/java/com/idarma/GeminiApi.java']}
514,lemos000/eliza02-api,https://github.com/lemos000/eliza02-api,{'Google': ['src/main/java/br/com/fiap/gs/eliza/service/GeminiService.java']}
515,VijeshKunnummal/db_hackathone_2025,https://github.com/VijeshKunnummal/db_hackathone_2025,{'Google': ['hack-tfl-backend/src/main/java/tfl/hackathon/ApplicationConfig.java']}
516,L3to/Devops-GS1,https://github.com/L3to/Devops-GS1,{'Google': ['src/main/java/br/com/fiap/gs/eliza/service/GeminiService.java']}
517,importb/notemat,https://github.com/importb/notemat,{'Google': ['src/main/java/com/notemat/Utils/Gemini.java']}
518,Vathsalya12346/Gemini,https://github.com/Vathsalya12346/Gemini,{'Google': ['src/main/java/com/example/gemini/service/ChatService.java']}
519,aleicer/medlynx-api,https://github.com/aleicer/medlynx-api,"{'Google': ['src/main/java/com/medlynx_api/medlynx_api/external/ia/ContentAIClient.java', 'src/main/java/com/medlynx_api/medlynx_api/MedlynxApiApplication.java']}"
520,ILoveMyasko/GeminiApiIntegrator,https://github.com/ILoveMyasko/GeminiApiIntegrator,"{'Google': ['src/main/java/Main.java', 'src/test/java/ApiCallerTest.java', 'src/main/java/ApiCaller.java']}"
521,BassilekinJean/gemini-api-client-avec-springboot,https://github.com/BassilekinJean/gemini-api-client-avec-springboot,{'Google': ['src/main/java/com/ia/gemini/bassilekin_inf222/gemini_chatbot/service/GeminiDirectApiService.java']}
522,cake0420/history-llm,https://github.com/cake0420/history-llm,{'Google': ['src/main/java/com/example/demo/service/GeminiService.java']}
523,Nexters/team-ace-backend,https://github.com/Nexters/team-ace-backend,{'Google': ['src/main/java/com/nexters/teamace/conversation/infrastructure/chatmodel/GeminiChatModel.java']}
524,kmr-ankitt/quizer,https://github.com/kmr-ankitt/quizer,{'Google': ['server/src/main/java/com/example/quizer/ai/QuizGenerate.java']}
525,AbhinandanNaik/TrackWise,https://github.com/AbhinandanNaik/TrackWise,"{'Google': ['backend/src/test/java/org/godigit/trackwise/service/impl/AIServiceImplTest.java', 'backend/src/main/java/org/godigit/trackwise/service/impl/AIServiceImpl.java']}"
526,HypertextRJ/TrackWise,https://github.com/HypertextRJ/TrackWise,"{'Google': ['backend/src/test/java/org/godigit/trackwise/service/impl/AIServiceImplTest.java', 'backend/src/main/java/org/godigit/trackwise/service/impl/AIServiceImpl.java']}"
527,Learnathon-By-Geeky-Solutions/sketchboard,https://github.com/Learnathon-By-Geeky-Solutions/sketchboard,{'Google': ['src/main/java/com/example/lostnfound/service/ai/geminichat/GeminiResponse.java']}
528,gsheng0/ChatThing,https://github.com/gsheng0/ChatThing,"{'Google': ['src/main/java/org/chatassistant/ai/agent/GeminiAgent.java', 'src/main/java/org/chatassistant/ai/agent/AgenticGeminiAgent.java']}"
529,Wjyuy/KH_PJ4,https://github.com/Wjyuy/KH_PJ4,{'Google': ['src/main/java/com/boot/service/GeminiServiceImpl.java']}
530,Wjyuy/Recall_Final,https://github.com/Wjyuy/Recall_Final,{'Google': ['src/main/java/com/boot/service/GeminiServiceImpl.java']}
531,kjo5191/Project_RecallCenter,https://github.com/kjo5191/Project_RecallCenter,{'Google': ['src/main/java/com/boot/service/GeminiServiceImpl.java']}
532,anahata-os/gemini-java-client,https://github.com/anahata-os/gemini-java-client,"{'Google': ['src/main/java/uno/anahata/gemini/functions/spi/Images.java', 'src/main/java/uno/anahata/gemini/GeminiAPI.java']}"
533,kumarchidepudi/AIChatBot,https://github.com/kumarchidepudi/AIChatBot,{'Google': ['src/main/java/com/kumara/models/ChatClients.java']}
534,indyplaygame/Tic-Tac-Toe-Backend,https://github.com/indyplaygame/Tic-Tac-Toe-Backend,{'Google': ['src/main/java/api/indy/service/AIService.java']}
535,zenhachi-dev/zenhachi-ai,https://github.com/zenhachi-dev/zenhachi-ai,"{'Google': ['zenhachi-ai-gemini-spring-boot-starter/src/main/java/com/zenhachi/ai/gemini/autoconf/GeminiAutoConfiguration.java', 'zenhachi-ai-gemini/src/main/java/com/zenhachi/ai/gemini/GeminiChatModel.java']}"
536,Vixxxz/e-commerce,https://github.com/Vixxxz/e-commerce,{'Google': ['src/main/java/Service/GeminiService.java']}
537,ChrAu/feed2mastodon,https://github.com/ChrAu/feed2mastodon,"{'Google': ['src/main/java/com/hexix/ai/GenerateEmbeddingTextInput.java', 'src/main/java/com/hexix/ai/GenerateTextFromTextInput.java']}"
538,maruffhasan/hotel-management-system,https://github.com/maruffhasan/hotel-management-system,{'Google': ['backend/src/main/java/com/marufhasan/hms/controller/ChatBotController.java']}
539,prgrms-aibe-devcourse/AIBE1-Project2-Team05-backend,https://github.com/prgrms-aibe-devcourse/AIBE1-Project2-Team05-backend,{'Google': ['src/main/java/com/team05/linkup/domain/community/application/GeminiServiceImpl.java']}
540,kusoroadeolu/SmartCommit,https://github.com/kusoroadeolu/SmartCommit,{'Google': ['src/main/java/org/test/singletons/GeminiClient.java']}
541,prodriguezdefino/content-dicovery-platform-gcp,https://github.com/prodriguezdefino/content-dicovery-platform-gcp,{'Google': ['service-clients/src/main/java/com/google/cloud/pso/rag/common/Models.java']}
542,augustkeller/final-practice-unit-1-august-k,https://github.com/augustkeller/final-practice-unit-1-august-k,{'Google': ['backend/backend/src/main/java/org/launchcode/backend/services/MovieService.java']}
543,garv130/Human-vs-AI-Tic-Tac-Toe,https://github.com/garv130/Human-vs-AI-Tic-Tac-Toe,{'Google': ['src/main/java/AIPlayer.java']}
544,LMonkey1025/car_rental_backend,https://github.com/LMonkey1025/car_rental_backend,{'Google': ['src/main/java/com/example/car_rental_project/service/impl/ModerationGoogleServiceImpl.java']}
545,Jakub-Woszczek/dnh-be,https://github.com/Jakub-Woszczek/dnh-be,{'Google': ['src/main/java/knpraktyka/dnhbe/ai/GeminiConnection.java']}
546,googleapis/java-genai,https://github.com/googleapis/java-genai,"{'Google': ['examples/src/main/java/com/google/genai/examples/FileOperations.java', 'examples/src/main/java/com/google/genai/examples/ComputeTokens.java', 'examples/src/main/java/com/google/genai/examples/GenerateImages.java', 'examples/src/main/java/com/google/genai/examples/GenerateVideosAsync.java', 'examples/src/main/java/com/google/genai/examples/GenerateVideos.java', 'examples/src/main/java/com/google/genai/examples/SegmentImage.java', 'examples/src/main/java/com/google/genai/examples/UpscaleImage.java', 'examples/src/main/java/com/google/genai/examples/GenerateImagesAsync.java', 'examples/src/main/java/com/google/genai/examples/EditImageMaskReference.java', 'examples/src/main/java/com/google/genai/examples/RequestLevelHttpOptions.java', 'examples/src/main/java/com/google/genai/examples/EditImageControlReference.java', 'examples/src/main/java/com/google/genai/examples/EditImageAsync.java', 'examples/src/main/java/com/google/genai/examples/EditImageStyleTransfer.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentWithFunctionCall.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentAsync.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentWithFunctionCallAsync.java', 'examples/src/main/java/com/google/genai/examples/RecontextImageProductRecontext.java', 'examples/src/main/java/com/google/genai/examples/EmbedContent.java', 'examples/src/main/java/com/google/genai/examples/UpscaleImageAsync.java', 'examples/src/main/java/com/google/genai/examples/ChatWithHistoryAsync.java', 'examples/src/main/java/com/google/genai/examples/FileOperationsAsync.java', 'examples/src/main/java/com/google/genai/examples/ChatWithHistoryAsyncStreaming.java', 'examples/src/main/java/com/google/genai/examples/ChatWithFunctionCall.java', 'examples/src/main/java/com/google/genai/examples/EmbedContentAsync.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentWithFunctionCallJsonString.java', 'examples/src/main/java/com/google/genai/examples/CountTokens.java', 'examples/src/main/java/com/google/genai/examples/SegmentImageAsync.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentStream.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentWithResponseJsonSchemaString.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentWithFunctionCallJson.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentWithResponseJsonSchema.java', 'examples/src/main/java/com/google/genai/examples/CountTokensWithConfigs.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentWithImageInput.java', 'examples/src/main/java/com/google/genai/examples/BatchInlinedRequests.java', 'examples/src/main/java/com/google/genai/examples/RecontextImageAsync.java', 'examples/src/main/java/com/google/genai/examples/EditImageContentReference.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentWithConfigs.java', 'examples/src/main/java/com/google/genai/examples/GenerateContent.java', 'examples/src/main/java/com/google/genai/examples/ModelManagement.java', 'examples/src/main/java/com/google/genai/examples/RecontextImageVirtualTryOn.java', 'examples/src/main/java/com/google/genai/examples/HttpOptionsExtraBody.java', 'examples/src/main/java/com/google/genai/examples/ChatWithHistory.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentWithHttpOptions.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentWithResponseModality.java', 'examples/src/main/java/com/google/genai/examples/ChatWithHistoryStreaming.java', 'examples/src/main/java/com/google/genai/examples/TuningJobs.java', 'examples/src/main/java/com/google/genai/examples/EditImageSubjectReference.java', 'examples/src/main/java/com/google/genai/examples/EmbedContentWithConfig.java', 'examples/src/main/java/com/google/genai/examples/GenerateContentWithResponseSchema.java']}"
547,minherz/o11y-methods-screen-demo,https://github.com/minherz/o11y-methods-screen-demo,{'Google': ['java/src/main/java/com/example/demo/DemoApplication.java']}
548,fahim07ms/Lume,https://github.com/fahim07ms/Lume,{'Google': ['src/main/java/com/example/lume/components/AiChat.java']}
549,nhnacademy-aiot2-javame/javame-environment-api,https://github.com/nhnacademy-aiot2-javame/javame-environment-api,{'Google': ['src/main/java/com/nhnacademy/environment/report/client/GeminiClient.java']}
550,NataliaFrancisca/javalingo,https://github.com/NataliaFrancisca/javalingo,{'Google': ['src/main/java/br/com/nat/javalingo/service/GeminiAPI.java']}
551,aashishKarkix/institute-listing,https://github.com/aashishKarkix/institute-listing,{'Google': ['src/main/java/com/institute/listing/ai/service/impl/GeminiServiceImpl.java']}
552,biehnary/nutrition-scanner,https://github.com/biehnary/nutrition-scanner,{'Google': ['src/main/java/com/biehnary/nutrition_scanner/service/AnalyzeService.java']}
553,hellp002/interview-practice,https://github.com/hellp002/interview-practice,{'Google': ['backend/evaluator/src/main/java/com/llm/evaluator/services/LLMService.java']}
554,kousen/AiJavaLabs,https://github.com/kousen/AiJavaLabs,{'Google': ['src/main/java/com/kousenit/demos/ImageGenerator.java']}
555,robincajas12/Crescendo,https://github.com/robincajas12/Crescendo,{'Google': ['src/main/java/uce/project/com/ai/GoogleAIBase.java']}
556,FrancoCautivo/AluraDesafioLiteratura2025,https://github.com/FrancoCautivo/AluraDesafioLiteratura2025,{'Google': ['src/main/java/com/alura/literario/traductor/ConsultaGemini.java']}
557,MuhammadJaafer/V-MOM,https://github.com/MuhammadJaafer/V-MOM,{'Google': ['src/main/java/com/v_mom/service/LLMService.java']}
558,Stellarhold170NT/network-programming-project,https://github.com/Stellarhold170NT/network-programming-project,{'Google': ['SoundQuiz-Server/src/main/java/com/mycompany/soundquiz/server/service/GeminiService.java']}
559,team-mealhub/mealhub,https://github.com/team-mealhub/mealhub,{'Google': ['src/main/java/com/mealhub/backend/ai/application/service/AiService.java']}
560,henriquepierandrei/SimulaProva,https://github.com/henriquepierandrei/SimulaProva,{'Google': ['src/main/java/tech/pierandrei/SimulaProva/config/AIGeminiConfig.java']}
561,NutriCheck-Dev/nutricheck-backend,https://github.com/NutriCheck-Dev/nutricheck-backend,"{'Google': ['src/test/java/com/nutricheck/backend/layer/client/GeminiClientTest.java', 'src/main/java/com/nutricheck/backend/layer/client/impl/GeminiClient.java']}"
562,luiseduardofc1500/pingou-PDS,https://github.com/luiseduardofc1500/pingou-PDS,{'Google': ['src/main/java/com/pds/pingou/AI/service/AIService.java']}
563,umjammer/vavi-speech2,https://github.com/umjammer/vavi-speech2,{'Google': ['src/test/java/vavi/speech/googlegenai/GenerateTextFromTextInput.java']}
564,kestra-io/plugin-gemini,https://github.com/kestra-io/plugin-gemini,"{'Google': ['src/main/java/io/kestra/plugin/gemini/ChatCompletion.java', 'src/main/java/io/kestra/plugin/gemini/TextCompletion.java']}"
565,KauaZs/DivineMind,https://github.com/KauaZs/DivineMind,{'Google': ['src/main/java/org/kauazs/divinemind/managers/Gemini.java']}
566,JoshRivas313/geminiAPI,https://github.com/JoshRivas313/geminiAPI,{'Google': ['src/main/java/com/gdgchimbote/gemini/service/ProcessPaymentServiceImpl.java']}
567,owlearn/owlearn-backend,https://github.com/owlearn/owlearn-backend,{'Google': ['src/main/java/com/owlearn/service/GeminiService.java']}
568,KunalKrishna/email-writer-sb,https://github.com/KunalKrishna/email-writer-sb,{'Google': ['src/main/java/com/email/respondly/EmailGenerationService.java']}
569,gchavess/ziro-backend,https://github.com/gchavess/ziro-backend,{'Google': ['src/main/java/br/com/ziro/lite/service/ia/GeminiClientService.java']}
570,soheeGit/titan-thoughts,https://github.com/soheeGit/titan-thoughts,{'Google': ['src/main/java/org/example/titanthoughts/service/GeminiService.java']}
571,podwesley/allure_docker_service_java_tests,https://github.com/podwesley/allure_docker_service_java_tests,{'Google': ['src/test/java/br/com/selenium/api/apitests/ApiExampleTest.java']}
572,parthhc/application-tracker-backend,https://github.com/parthhc/application-tracker-backend,{'Google': ['src/main/java/com/applicationtracker/applicationtrackerbackend/service/GeminiService.java']}
573,ElynNg/bckr,https://github.com/ElynNg/bckr,{'Google': ['PubConsumerDataGenerateService.java']}
574,JNU-SW-Capstone-Team11-CAPSROCK/Team11_CAPSROCK_BE,https://github.com/JNU-SW-Capstone-Team11-CAPSROCK/Team11_CAPSROCK_BE,{'Google': ['src/main/java/capsrock/clothing/client/ClothingGeminiClient.java']}
575,stefanfaur/apollo,https://github.com/stefanfaur/apollo,{'Google': ['microservices/media-analysis-service/src/main/java/ro/faur/apollo/media/service/GeminiMediaAnalysisService.java']}
576,glaforge/ai-agent-protocols,https://github.com/glaforge/ai-agent-protocols,{'Google': ['adk/src/main/java/agents/adk/_26_LocalGuide_Maps.java']}
577,jackvincentnz/lab,https://github.com/jackvincentnz/lab,{'Google': ['projects/mops/eval/src/main/java/lab/mops/eval/scoring/Scorer.java']}
578,kakao-tech-campus-3rd-step3/Team2_BE,https://github.com/kakao-tech-campus-3rd-step3/Team2_BE,{'Google': ['src/main/java/kr/it/pullit/modules/questionset/client/GeminiClient.java']}
579,Saksham-Prakash/tech_CHATBOT,https://github.com/Saksham-Prakash/tech_CHATBOT,{'Google': ['src/main/java/com/sksm/chatbot/service/ChatService.java']}
580,owlost/graduation-project-strayanimal,https://github.com/owlost/graduation-project-strayanimal,{'Google': ['backend-strayAnimals/src/main/java/com/javawxy/backendstrayanimals/service/GoogleAiService.java']}
581,team-I5/order-platform,https://github.com/team-I5/order-platform,"{'Google': ['src/test/java/com/spartaclub/orderplatform/domain/ai/application/service/AiServiceTest.java', 'src/main/java/com/spartaclub/orderplatform/domain/ai/application/service/AiService.java']}"
582,ldg030201/aiMysteryGame,https://github.com/ldg030201/aiMysteryGame,{'Google': ['src/main/java/sch/ldg/aimysterygame/ai/service/GeminiChatService.java']}
583,Soumyadip-gole/Quantify,https://github.com/Soumyadip-gole/Quantify,{'Google': ['Backend/src/main/java/com/quantify/quantify_backend/controller/insights.java']}
584,LeonardoScabora/Projeto_GalpaoCultural_back,https://github.com/LeonardoScabora/Projeto_GalpaoCultural_back,{'Google': ['src/main/java/Projeto_Padrao/Model/Service/EmprestimoService.java']}
585,habitmate-xrpl-hackaton/habitmate-server,https://github.com/habitmate-xrpl-hackaton/habitmate-server,{'Google': ['src/main/java/com/example/xrpl/participation/api/AiProofVerifier.java']}
586,ddmalinda/spring_boot_crud_app,https://github.com/ddmalinda/spring_boot_crud_app,{'Google': ['src/main/java/com/dasith/crud_app/service/AIAgentService.java']}
587,NisargShah1/GenAI_Repo,https://github.com/NisargShah1/GenAI_Repo,{'Google': ['Agentic-ReAct-java-spring/src/main/java/com/nisarg/agentic/demo/gemini/GeminiClient.java']}
588,Nhannguyenus24/Drafts,https://github.com/Nhannguyenus24/Drafts,{'Google': ['Clean-architecture/chatbot/src/main/java/chatbot/infrastructure/external/GeminiAiChatService.java']}
589,nicolagramegna/mcp-java,https://github.com/nicolagramegna/mcp-java,{'Google': ['mcp-client/src/FetchLLM.java']}
590,tundoumoi/shop,https://github.com/tundoumoi/shop,{'Google': ['src/main/java/agentai/recommend/llm/LlmClient.java']}
591,KU-MoneyMate/MoneyMate_BE,https://github.com/KU-MoneyMate/MoneyMate_BE,{'Google': ['src/main/java/com/konkuk/moneymate/activities/service/news/NewsSummarizer.java']}
592,minhhieu111/habitTracker,https://github.com/minhhieu111/habitTracker,{'Google': ['src/main/java/com/example/habittracker/Service/GeminiService.java']}
593,Mixeway/Flow,https://github.com/Mixeway/Flow,{'Google': ['backend/src/main/java/io/mixeway/mixewayflowapi/integrations/gemini/service/GeminiVulnerabilityService.java']}
594,elijahizkiel/OnlineMedicalAppointmentApp,https://github.com/elijahizkiel/OnlineMedicalAppointmentApp,{'Google': ['src/main/java/com/example/OnlineMedicalAppointment/model/GeminiClient.java']}
595,MarekSchraedley/Advanced-Computer-Science-AB,https://github.com/MarekSchraedley/Advanced-Computer-Science-AB,{'Google': ['src/main/java/ResearchPaper/SentimentAnalysis.java']}
596,D3ICIDE/Project-AMADEUS,https://github.com/D3ICIDE/Project-AMADEUS,{'Google': ['AMADEUS_PHASE_2.java']}
